SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,usageType,operation,CallType,FromCountry,messagetype,NumberType,Region Code,serviceName,ToCountry
6AUVXAC7AND82BTJ,JRTCKXETXF,6AUVXAC7AND82BTJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Lithuania in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1214800000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-LT-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Lithuania
6AZ3RR7UT78BFCPF,JRTCKXETXF,6AZ3RR7UT78BFCPF.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Mongolia,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-MN-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Mongolia
6CUCF9A2ACET9ECW,JRTCKXETXF,6CUCF9A2ACET9ECW.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made to Dominican Republic in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2767000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-DO-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Dominican Republic
6F7ADR4AMWQ2EEKB,JRTCKXETXF,6F7ADR4AMWQ2EEKB.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Egypt in region USE1,2024-08-01,0,Inf,minutes,0.2917500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-EG-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Egypt
6FGJ2FNA756FKCSG,JRTCKXETXF,6FGJ2FNA756FKCSG.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to French Guiana in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2220000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-GF-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,French Guiana
6G5QEG9CPCT76FKF,JRTCKXETXF,6G5QEG9CPCT76FKF.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Taiwan in region USE1,2024-08-01,0,Inf,minutes,0.1596000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-TW-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Taiwan
6GHN2DDSS6AUUQ2K,JRTCKXETXF,6GHN2DDSS6AUUQ2K.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to United Arab Emirates in region USE1,2024-08-01,0,Inf,minutes,0.3714000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-AE-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,United Arab Emirates
6GRCNU7BGWW9UN29,JRTCKXETXF,6GRCNU7BGWW9UN29.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.003 per minutes for SMA-DialIn-NG-minutes in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0030000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-NG-minutes,,SMA Local,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Nigeria
6M7GYSPS3XXBGHGH,JRTCKXETXF,6M7GYSPS3XXBGHGH.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Malta in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0197700000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-MT-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Malta
6MN8MP69ER4JBJU2,JRTCKXETXF,6MN8MP69ER4JBJU2.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Israel in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0386800000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-IL-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Israel
6MPRTXUWVA6AUXYD,JRTCKXETXF,6MPRTXUWVA6AUXYD.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Finland in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0546800000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-FI-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Finland
6QCTSEXBTQQUDRRX,JRTCKXETXF,6QCTSEXBTQQUDRRX.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Liechtenstein in region USE1,2024-08-01,0,Inf,minutes,0.4264500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-LI-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Liechtenstein
6TS63ZVJUNNAJE28,JRTCKXETXF,6TS63ZVJUNNAJE28.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Czech Republic in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1433600000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-CZ-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Czech Republic
6UQTNDZXRRDBY747,JRTCKXETXF,6UQTNDZXRRDBY747.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Bangladesh in region USE1,2024-08-01,0,Inf,minutes,0.0646500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-BD-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Bangladesh
6VFDZH5TR42ZTYET,JRTCKXETXF,6VFDZH5TR42ZTYET.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Netherlands in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1272600000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-NL-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Netherlands
745SUTKHNKKJ9SEQ,JRTCKXETXF,745SUTKHNKKJ9SEQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to New Zealand in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0614100000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-NZ-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,New Zealand
746HDRNQGMYMM63B,JRTCKXETXF,746HDRNQGMYMM63B.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Denmark in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0257800000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-DK-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Denmark
79Q2DSEN4DBND2JC,JRTCKXETXF,79Q2DSEN4DBND2JC.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to South Korea,2024-08-01,0,Inf,sms-message,0.1400000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-KR-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,South Korea
7AKE98XKKS6BSEN6,JRTCKXETXF,7AKE98XKKS6BSEN6.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to St. Maarten,2024-08-01,0,Inf,sms-message,0.0020000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-SX-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,St. Maarten
7AY8D47ZYHZWKGKS,JRTCKXETXF,7AY8D47ZYHZWKGKS.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Cyprus in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2170700000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-CY-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Cyprus
7CMKUHT3PJ2YSM88,JRTCKXETXF,7CMKUHT3PJ2YSM88.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per number charge for Toll Free US numbers used in US East (N. Virginia),2024-08-01,0,Inf,NumberMonths,1.0000000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-tollfree-numberscharge,,,United States of America,,Toll Free,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,
7DKWS74F3QS9TQQF,JRTCKXETXF,7DKWS74F3QS9TQQF.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to United Kingdom,2024-08-01,0,Inf,sms-message,0.1500000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-GB-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,United Kingdom
7EKHKGTJEGH882CV,JRTCKXETXF,7EKHKGTJEGH882CV.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Paraguay in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1999500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-PY-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Paraguay
7F3MBMX63UKCAQB3,JRTCKXETXF,7F3MBMX63UKCAQB3.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Macao in region USE1,2024-08-01,0,Inf,minutes,0.2073000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-MO-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Macao
7H2WYRXT97Q6V9K7,JRTCKXETXF,7H2WYRXT97Q6V9K7.JRTCKXETXF.6YS6EN2CT7,OnDemand,$13.695 per NumberMonths for SMA-DialIn-FI-tollfree-numberscharge in US East (N. Virginia),2024-08-01,0,Inf,NumberMonths,13.6950000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-FI-tollfree-numberscharge,,,Finland,,Toll Free,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,
7J8UUYCB4CSPEJYE,JRTCKXETXF,7J8UUYCB4CSPEJYE.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to South Africa in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0273250000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-ZA-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,South Africa
7PWC34MNXZX967DP,JRTCKXETXF,7PWC34MNXZX967DP.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Andorra in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3612000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-AD-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Andorra
7RWYR9FVPJ5GY6ND,JRTCKXETXF,7RWYR9FVPJ5GY6ND.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Mauritius in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3036000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-MU-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Mauritius
7SGVAVEHBMSY8P8G,JRTCKXETXF,7SGVAVEHBMSY8P8G.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Slovakia in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2163000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SK-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Slovakia
7WR9N9HSASBKH5U7,JRTCKXETXF,7WR9N9HSASBKH5U7.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Guadeloupe in region USE1,2024-08-01,0,Inf,minutes,0.2053500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-GP-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Guadeloupe
7XWHC4XM4H62C66G,JRTCKXETXF,7XWHC4XM4H62C66G.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Minutes to Denmark in USE1 region,2024-08-01,0,Inf,minutes,0.0024000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-DK-minutes,,SMA Local,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Denmark
82UXW5ZKUCUFP4WY,JRTCKXETXF,82UXW5ZKUCUFP4WY.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Finland in region USE1,2024-08-01,0,Inf,minutes,0.0546800000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-FI-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Finland
84EM4HTYMCW9CPB7,JRTCKXETXF,84EM4HTYMCW9CPB7.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Belize,2024-08-01,0,Inf,sms-message,0.0020000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-BZ-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Belize
87YSNJY6XZZZKBGJ,JRTCKXETXF,87YSNJY6XZZZKBGJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Indonesia in region USE1,2024-08-01,0,Inf,minutes,0.1095000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-ID-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Indonesia
89R7VS8YRYNMWQRR,JRTCKXETXF,89R7VS8YRYNMWQRR.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Denmark,2024-08-01,0,Inf,sms-message,0.1500000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-DK-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Denmark
8BZ5KMF2TP95Y2EA,JRTCKXETXF,8BZ5KMF2TP95Y2EA.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Gibraltar in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3105000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-GI-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Gibraltar
8CD3GQ445UNTZKPW,JRTCKXETXF,8CD3GQ445UNTZKPW.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Kuwait in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1987500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-KW-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Kuwait
8FBABKRD8HJ3JS4J,JRTCKXETXF,8FBABKRD8HJ3JS4J.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Mexico in region USE1,2024-08-01,0,Inf,minutes,0.0162500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-MX-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Mexico
8FC2SXQU6W3DWG4S,JRTCKXETXF,8FC2SXQU6W3DWG4S.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Norway,2024-08-01,0,Inf,sms-message,0.1500000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-NO-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Norway
8GA97F6CZG2MZDHS,JRTCKXETXF,8GA97F6CZG2MZDHS.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Brunei Darussalam,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-BN-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Brunei Darussalam
8GTYGGVSWMVGJ8WB,JRTCKXETXF,8GTYGGVSWMVGJ8WB.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Russia in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3724500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-RU-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Russian Federation
8HE4TEVJEBJBUHCM,JRTCKXETXF,8HE4TEVJEBJBUHCM.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Uruguay in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3402000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-UY-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Uruguay
8JM8VMN8ZXX2B5C9,JRTCKXETXF,8JM8VMN8ZXX2B5C9.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Mauritius,2024-08-01,0,Inf,sms-message,0.1400000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-MU-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Mauritius
8NAYCADZTQ3J4XJN,JRTCKXETXF,8NAYCADZTQ3J4XJN.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Portugal in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0894800000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-PT-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Portugal
8PSHJYBZ7YUR62YE,JRTCKXETXF,8PSHJYBZ7YUR62YE.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Paraguay in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1999500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-PY-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Paraguay
8RZ4TW5P4PV9T5N2,JRTCKXETXF,8RZ4TW5P4PV9T5N2.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Tajikistan in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4794000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-TJ-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Tajikistan
8TCMT5YSMXVDX5DV,JRTCKXETXF,8TCMT5YSMXVDX5DV.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Germany in region USE1,2024-08-01,0,Inf,minutes,0.0389200000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-DE-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Germany
8TFMCTAARDASJ6RP,JRTCKXETXF,8TFMCTAARDASJ6RP.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Guyana in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.6073500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-GY-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Guyana
8W95FVFND9J2RC9P,JRTCKXETXF,8W95FVFND9J2RC9P.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Lebanon in region USE1,2024-08-01,0,Inf,minutes,0.3949500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-LB-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Lebanon
92D5XJ7EU2UWJG3F,JRTCKXETXF,92D5XJ7EU2UWJG3F.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Toll Free Numbers for Canada in USE1 region,2024-08-01,0,Inf,NumberMonths,1.0000000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-CA-tollfree-numberscharge,,,Canada,,Toll Free,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,
9534NMDYS2U592FZ,JRTCKXETXF,9534NMDYS2U592FZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Austria in region USE1,2024-08-01,0,Inf,minutes,0.0380000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-AT-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Austria
