SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,Instance Type,Current Generation,Instance Family,vCPU,Physical Processor,Clock Speed,Memory,Storage,Network Performance,Processor Architecture,Tenancy,Operating System,License Model,usageType,operation,CapacityStatus,Dedicated EBS Throughput,ECU,Enhanced Networking Supported,GPU,GPU Memory,Intel AVX2 Available,Intel AVX Available,Intel Turbo Available,Normalization Size Factor,PlatoUsageType,Pre Installed S/W,Processor Features,Region Code,serviceName
3MWR7VSRMB33CH8Q,JRTCKXETXF,3MWR7VSRMB33CH8Q.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.16xlarge Windows with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,4.0260000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.16xlarge,Yes,Memory optimized,64,Intel Xeon Platinum 8175,3.1 GHz,512 GiB,EBS only,20 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:r5.16xlarge,RunInstances:0202,Used-Outpost-r5.16xlarge-Windows with SQL Web,13600 Mbps,256,Yes,,NA,Yes,Yes,Yes,128,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
3N9CAUVJ2K25QSQH,JRTCKXETXF,3N9CAUVJ2K25QSQH.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.12xlarge Linux with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.8110000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.12xlarge,Yes,General purpose,48,Intel Xeon Platinum 8175,3.1 GHz,192 GiB,EBS only,10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:m5.12xlarge,RunInstances:0200,Used-Outpost-m5.12xlarge-Linux with SQL Web,7000 Mbps,168,Yes,,NA,Yes,Yes,Yes,96,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
3P6BVXPDWYJBBKHB,JRTCKXETXF,3P6BVXPDWYJBBKHB.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.16xlarge Linux with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,24.0000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.16xlarge,Yes,GPU instance,64,Intel Xeon Family,2.5 GHz,256 GiB,900 GB NVMe SSD,50 Gigabit,64-bit,Host,Linux,License Included,BoxUsage:g4dn.16xlarge,RunInstances:0100,Used-Outpost-g4dn.16xlarge-Windows_SQL_Server_Ent,7000 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,8.273764259,BoxUsage,SQL Server Enterprise,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
3PEFK5NP6MR9NJRF,JRTCKXETXF,3PEFK5NP6MR9NJRF.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.xlarge Linux with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.5000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.xlarge,Yes,GPU instance,4,Intel Xeon Family,2.5 GHz,16 GiB,125 GB NVMe SSD,Up to 25 Gigabit,64-bit,Host,Linux,License Included,BoxUsage:g4dn.xlarge,RunInstances:0100,Used-Outpost-g4dn.xlarge-Windows_SQL_Server_Ent,3500 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,1,BoxUsage,SQL Server Enterprise,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
3R8U2HXZAUXKBTXH,JRTCKXETXF,3R8U2HXZAUXKBTXH.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.12xlarge Windows with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,7.9680000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.12xlarge,Yes,Memory optimized,48,Intel Xeon Platinum 8175,3.1 GHz,384 GiB,EBS only,10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:r5.12xlarge,RunInstances:0006,Used-Outpost-r5.12xlarge-Windows with SQL Std,9500 Mbps,168,Yes,,NA,Yes,Yes,Yes,96,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
3S3AUG849NMQQXMK,JRTCKXETXF,3S3AUG849NMQQXMK.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5.9xlarge Linux with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.6080000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5.9xlarge,Yes,Compute optimized,36,Intel Xeon Platinum 8124M,3.4 GHz,72 GiB,EBS only,10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:c5.9xlarge,RunInstances:0200,Used-Outpost-c5.9xlarge-Linux with SQL Web,4500 Mbps,139,Yes,,NA,Yes,Yes,Yes,72,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
3TAQS35MUECYK6TV,JRTCKXETXF,3TAQS35MUECYK6TV.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.2xlarge Linux with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1350000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.2xlarge,Yes,GPU instance,8,Intel Xeon Family,2.5 GHz,32 GiB,225 GB NVMe SSD,Up to 25 Gigabit,64-bit,Host,Linux,License Included,BoxUsage:g4dn.2xlarge,RunInstances:0200,Used-Outpost-g4dn.2xlarge-Windows_SQL_Web,3500 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,1.429657795,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
3TN8DZ588NC386WV,JRTCKXETXF,3TN8DZ588NC386WV.JRTCKXETXF.6YS6EN2CT7,OnDemand,i3en.metal-2tb RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1300000000,USD,Compute Instance (bare metal),AWSOutposts,US East (N. Virginia),AWS Outposts,i3en.metal-2tb,Yes,Storage optimized,96,Intel Xeon Platinum 8175,3.1 GHz,768 GiB,32 x 2000 NVMe SSD,100 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:i3en.metal-2tb,RunInstances:0010,Used-Outpost-i3en.metal-2tb-RHEL,19000 Mbps,NA,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
3V7RFRFU3KGR5D46,JRTCKXETXF,3V7RFRFU3KGR5D46.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.16xlarge Windows usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,2.9440000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.16xlarge,Yes,GPU instance,64,Intel Xeon Family,2.5 GHz,256 GiB,900 GB NVMe SSD,50 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:g4dn.16xlarge,RunInstances:0002,Used-Outpost-g4dn.16xlarge-Windows,7000 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,8.273764259,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
3W252AGJKER53NZU,JRTCKXETXF,3W252AGJKER53NZU.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5.24xlarge RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1300000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5.24xlarge,Yes,Compute optimized,96,Intel Xeon Platinum 8275L,3.4 GHz,192 GiB,EBS only,25 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:c5.24xlarge,RunInstances:0010,Used-Outpost-c5.24xlarge-RHEL,14000 Mbps,375,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Deep Learning Boost; Intel Turbo,us-east-1,AWS Outposts
3W3B25JQ6SY3SE33,JRTCKXETXF,3W3B25JQ6SY3SE33.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.xlarge RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0600000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.xlarge,Yes,GPU instance,4,Intel Xeon Family,2.5 GHz,16 GiB,125 GB NVMe SSD,Up to 25 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:g4dn.xlarge,RunInstances:0010,Used-Outpost-g4dn.xlarge-RHEL,3500 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,1,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
3WRETQZK6A9R3QVE,JRTCKXETXF,3WRETQZK6A9R3QVE.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.8xlarge Windows usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.4720000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.8xlarge,Yes,GPU instance,32,Intel Xeon Family,2.5 GHz,128 GiB,900 GB NVMe SSD,50 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:g4dn.8xlarge,RunInstances:0002,Used-Outpost-g4dn.8xlarge-Windows,7000 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,4.136882129,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
3XBRRSZYC2WB7QPV,JRTCKXETXF,3XBRRSZYC2WB7QPV.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.xlarge Linux with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.5000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.xlarge,Yes,Compute optimized,4,Intel Xeon Platinum 8124M,3.4 GHz,8 GiB,1 x 100 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:c5d.xlarge,RunInstances:0100,Used-Outpost-c5d.xlarge-Linux with SQL Server Enterprise,Up to 2250 Mbps,20,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
3Y8DN5FDWRB6M2N8,JRTCKXETXF,3Y8DN5FDWRB6M2N8.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.24xlarge Windows usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,4.4160000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.24xlarge,Yes,Compute optimized,96,Intel Xeon Platinum 8275L,3.4 GHz,192 GiB,4 x 900 NVMe SSD,25 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:c5d.24xlarge,RunInstances:0002,Used-Outpost-c5d.24xlarge-Windows,14000 Mbps,375,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Deep Learning Boost; Intel Turbo,us-east-1,AWS Outposts
3YWHSSGW9SQVC8J6,JRTCKXETXF,3YWHSSGW9SQVC8J6.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5d.2xlarge Windows with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.5030000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5d.2xlarge,Yes,Memory optimized,8,Intel Xeon Platinum 8175,3.1 GHz,64 GiB,1 x 300 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:r5d.2xlarge,RunInstances:0202,Used-Outpost-r5d.2xlarge-Windows with SQL Web,Up to 2120 Mbps,37,Yes,,NA,Yes,Yes,Yes,16,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
3ZDFPKJHBC9S796Y,JRTCKXETXF,3ZDFPKJHBC9S796Y.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.16xlarge Windows with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,26.9440000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.16xlarge,Yes,General purpose,64,Intel Xeon Platinum 8175,3.1 GHz,256 GiB,EBS only,20 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5.16xlarge,RunInstances:0102,Used-Outpost-m5.16xlarge-Windows with SQL Server Enterprise,10000 Mbps,256,Yes,,NA,Yes,Yes,Yes,128,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
455ZTR5D3GY8TFF4,JRTCKXETXF,455ZTR5D3GY8TFF4.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.2xlarge Windows with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.3280000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.2xlarge,Yes,Memory optimized,8,Intel Xeon Platinum 8175,3.1 GHz,64 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:r5.2xlarge,RunInstances:0006,Used-Outpost-r5.2xlarge-Windows with SQL Std,Up to 4750 Mbps,37,Yes,,NA,Yes,Yes,Yes,16,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
46PV4DJXVNPK49YR,JRTCKXETXF,46PV4DJXVNPK49YR.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.4xlarge Linux with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.2700000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.4xlarge,Yes,Memory optimized,16,Intel Xeon Platinum 8175,3.1 GHz,128 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:r5.4xlarge,RunInstances:0200,Used-Outpost-r5.4xlarge-Linux with SQL Web,4750 Mbps,70,Yes,,NA,Yes,Yes,Yes,32,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
49BBHTBDAM5DGUHE,JRTCKXETXF,49BBHTBDAM5DGUHE.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5d.metal Linux usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0000000000,USD,Compute Instance (bare metal),AWSOutposts,US East (N. Virginia),AWS Outposts,r5d.metal,Yes,Memory optimized,96,Intel Xeon Platinum 8175,3.1 GHz,768 GiB,4 x 900 NVMe SSD,25 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:r5d.metal,RunInstances,Used-Outpost-r5d.metal-Linux,12000 Mbps,347,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
49DTSA7QGXPT8M83,JRTCKXETXF,49DTSA7QGXPT8M83.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.large Linux usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.large,Yes,Compute optimized,2,Intel Xeon Platinum 8124M,3.4 GHz,4 GiB,1 x 50 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:c5d.large,RunInstances,Used-Outpost-c5d.large-Linux,Up to 2250 Mbps,10,Yes,,NA,Yes,Yes,Yes,4,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
4C58M3X83TVD8YX9,JRTCKXETXF,4C58M3X83TVD8YX9.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.8xlarge Windows with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,13.4720000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.8xlarge,Yes,Memory optimized,32,Intel Xeon Platinum 8175,3.1 GHz,256 GiB,EBS only,10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:r5.8xlarge,RunInstances:0102,Used-Outpost-r5.8xlarge-Windows with SQL Server Enterprise,6800 Mbps,128,Yes,,NA,Yes,Yes,Yes,64,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
4FF4FB2RY4TZQQ88,JRTCKXETXF,4FF4FB2RY4TZQQ88.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.16xlarge Windows with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,26.9440000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.16xlarge,Yes,Memory optimized,64,Intel Xeon Platinum 8175,3.1 GHz,512 GiB,EBS only,20 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:r5.16xlarge,RunInstances:0102,Used-Outpost-r5.16xlarge-Windows with SQL Server Enterprise,13600 Mbps,256,Yes,,NA,Yes,Yes,Yes,128,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
4FP2HRFS2WJ6Q2AG,JRTCKXETXF,4FP2HRFS2WJ6Q2AG.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.8xlarge Windows with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,5.3120000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.8xlarge,Yes,Memory optimized,32,Intel Xeon Platinum 8175,3.1 GHz,256 GiB,EBS only,10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:r5.8xlarge,RunInstances:0006,Used-Outpost-r5.8xlarge-Windows with SQL Std,6800 Mbps,128,Yes,,NA,Yes,Yes,Yes,64,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
4GGH46VVETVVRVYE,JRTCKXETXF,4GGH46VVETVVRVYE.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.16xlarge Linux with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,7.6800000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.16xlarge,Yes,General purpose,64,Intel Xeon Platinum 8175,3.1 GHz,256 GiB,EBS only,20 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:m5.16xlarge,RunInstances:0004,Used-Outpost-m5.16xlarge-Linux with SQL Std,10000 Mbps,256,Yes,,NA,Yes,Yes,Yes,128,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
4J9VN2SGZ3S65CQY,JRTCKXETXF,4J9VN2SGZ3S65CQY.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.8xlarge SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.8xlarge,Yes,General purpose,32,Intel Xeon Platinum 8175,3.1 GHz,128 GiB,2 x 600 NVMe SSD,10 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:m5d.8xlarge,RunInstances:000g,Used-Outpost-m5d.8xlarge-SUSE,5000 Mbps,128,Yes,,NA,Yes,Yes,Yes,64,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
4N2499W6Q9J6V79W,JRTCKXETXF,4N2499W6Q9J6V79W.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5d.24xlarge RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1300000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5d.24xlarge,Yes,Memory optimized,96,Intel Xeon Platinum 8175,3.1 GHz,768 GiB,4 x 900 NVMe SSD,25 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:r5d.24xlarge,RunInstances:0010,Used-Outpost-r5d.24xlarge-RHEL,12000 Mbps,337,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
4Q58RYY3KR6XHGPM,JRTCKXETXF,4Q58RYY3KR6XHGPM.JRTCKXETXF.6YS6EN2CT7,OnDemand,i3en.large RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0600000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,i3en.large,Yes,Storage optimized,2,Intel Xeon Platinum 8175,3.1 GHz,16 GiB,1 x 1250 NVMe SSD,Up to 25 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:i3en.large,RunInstances:0010,Used-Outpost-i3en.large-RHEL,Up to 3500 Mbps,10,Yes,,NA,Yes,Yes,Yes,4,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
4QGAC6ENXSDADRAM,JRTCKXETXF,4QGAC6ENXSDADRAM.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.24xlarge RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1300000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.24xlarge,Yes,General purpose,96,Intel Xeon Platinum 8175,3.1 GHz,384 GiB,EBS only,25 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:m5.24xlarge,RunInstances:0010,Used-Outpost-m5.24xlarge-RHEL,12000 Mbps,337,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
4S9CBKJ2GYXZQVYF,JRTCKXETXF,4S9CBKJ2GYXZQVYF.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5.2xlarge Linux with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1350000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5.2xlarge,Yes,Compute optimized,8,Intel Xeon Platinum 8124M,3.4 GHz,16 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:c5.2xlarge,RunInstances:0200,Used-Outpost-c5.2xlarge-Linux with SQL Web,Up to 2250 Mbps,39,Yes,,NA,Yes,Yes,Yes,16,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
4UWE9HNRJ4CHRSTP,JRTCKXETXF,4UWE9HNRJ4CHRSTP.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.16xlarge Linux usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.16xlarge,Yes,Memory optimized,64,Intel Xeon Platinum 8175,3.1 GHz,512 GiB,EBS only,20 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:r5.16xlarge,RunInstances,Used-Outpost-r5.16xlarge-Linux,13600 Mbps,256,Yes,,NA,Yes,Yes,Yes,128,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
4VW8PT6NAT7XHHNQ,JRTCKXETXF,4VW8PT6NAT7XHHNQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.large Linux with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0680000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.large,Yes,General purpose,2,Intel Xeon Platinum 8175,3.1 GHz,8 GiB,1 x 75 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:m5d.large,RunInstances:0200,Used-Outpost-m5d.large-Linux with SQL Web,Up to 2120 Mbps,10,Yes,,NA,Yes,Yes,Yes,4,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
4WNV9B6HFWHGVNMQ,JRTCKXETXF,4WNV9B6HFWHGVNMQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.9xlarge Linux with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,13.5000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.9xlarge,Yes,Compute optimized,36,Intel Xeon Platinum 8124M,3.4 GHz,72 GiB,1 x 900 NVMe SSD,10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:c5d.9xlarge,RunInstances:0100,Used-Outpost-c5d.9xlarge-Linux with SQL Server Enterprise,4500 Mbps,139,Yes,,NA,Yes,Yes,Yes,72,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
4X43C3KEYDWC7SRS,JRTCKXETXF,4X43C3KEYDWC7SRS.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.xlarge Linux with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.4800000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.xlarge,Yes,Compute optimized,4,Intel Xeon Platinum 8124M,3.4 GHz,8 GiB,1 x 100 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:c5d.xlarge,RunInstances:0004,Used-Outpost-c5d.xlarge-Linux with SQL Std,Up to 2250 Mbps,20,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
4Y3MWJ8GTBK9NSYJ,JRTCKXETXF,4Y3MWJ8GTBK9NSYJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.24xlarge SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.24xlarge,Yes,Compute optimized,96,Intel Xeon Platinum 8275L,3.4 GHz,192 GiB,4 x 900 NVMe SSD,25 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:c5d.24xlarge,RunInstances:000g,Used-Outpost-c5d.24xlarge-SUSE,14000 Mbps,375,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Deep Learning Boost; Intel Turbo,us-east-1,AWS Outposts
